ms,Beam,mag12401265,1,0
12421790,0,0
12421904,0,0
12422018,0,0
12422132,0,0
12422246,0,0
12422360,0,0
12422474,0,0
12422588,0,0
12422703,0,0
12422816,0,0
12422930,0,0
12423044,0,0
12423158,0,0
12423272,0,0
12423386,0,0
12423500,0,0
12423614,0,0
12423728,0,0
12423841,0,0
12423958,0,0
12424072,0,0
12424186,0,0
12424300,0,0
12424414,0,0
12424528,0,0
12424642,0,0
12424757,0,0
12424878,1,0
12424993,1,1
12425113,1,1
12425227,1,1
12425341,1,1
12425456,1,1
12425575,1,0
12425690,1,0
12425804,1,0
12425918,1,0
12426032,1,0
12426146,1,0
12426261,1,0
12426375,1,0
12426500,1,0
12426614,1,0
12426728,1,0
12426842,1,0
12426956,1,0
12427070,1,0
12427185,1,0
12427299,1,0
12427413,1,0
12427639,0,0
12427753,0,0
12427867,0,0
12427981,0,0
12428094,0,0
12428208,0,0
12428322,0,0
12428436,0,0
12428551,0,0
12428665,0,0
12428779,0,0
12428893,0,0
12429007,0,0
12429122,0,0
12429236,0,1
12429355,0,1
12429470,0,1
12429583,0,1
12429698,0,1
12429827,0,0
12429943,0,0
12430056,0,0
12430170,0,0
12430284,0,0
12430398,0,0
12430511,0,0
12430626,0,0
12430740,0,0
12430855,0,0
12430976,1,0
12431090,1,0
12431205,1,0
12431319,1,0
12431433,1,0
12431547,1,0
12431661,1,0
12431776,1,0
12431889,1,0
12432003,1,0
12432118,1,0
12432232,1,0
12432346,1,0
12432461,1,0
12432575,1,0
12432688,1,0
12432803,1,0
12432917,1,0
12433034,1,0
12433148,1,0
12433262,1,0
12433486,0,1
12433602,0,1
12433717,0,1
12433831,0,1
12433944,0,1
12434063,0,0
12434178,0,0
12434292,0,0
12434407,0,0
12434520,0,0
12434634,0,0
12434748,0,0
12434861,0,0
12434975,0,0
12435087,0,0
12435202,0,0
12435316,0,0
12435430,0,0
12435544,0,0
12435658,0,0
12435780,0,0
12435895,0,0
12436010,0,0
12436124,0,0
12436238,0,0
12436352,0,0
12436465,0,0
12436580,0,0
12436694,0,0
12436808,0,0
12436922,0,0
12437036,0,0
12437150,0,0
12437264,0,0
12437377,0,0
12437491,0,0
12437605,0,0
12437721,0,0
12437835,0,0
12437950,0,0
12438063,0,0
12438178,0,0
12438291,0,0
12438405,0,0
12438518,0,0
12438632,0,0
12438747,0,0
12438860,0,0
12438975,0,0
12439088,0,0
12439202,0,0
12439316,0,0
12439430,0,0
12439544,0,0
12439658,0,0
12439772,0,0
12439900,0,0
12440015,0,0
12440129,0,0
12440243,0,0
12440357,0,0
12440471,0,0
12440585,0,0
12440699,0,0
12440813,0,0
12440927,0,0
12441041,0,0
12441155,0,0
12441270,0,0
12441383,0,0
12441497,0,0
12441611,0,0
12441725,0,0
12441840,0,0
12441954,0,0
12442068,0,0
12442184,0,0
12442299,0,0
12442412,0,0
12442527,0,0
12442641,0,0
12442755,0,0
12442869,0,0
12442983,0,0
12443097,0,0
12443211,0,0
12443325,0,0
12443439,0,0
12443553,0,0
12443667,0,0
12443781,0,0
12443895,0,0
12444020,0,0
12444134,0,0
12444248,0,0
12444362,0,0
12444476,0,0
12444590,0,0
12444704,0,0
12444818,0,0
12444932,0,0
12445046,0,0
12445161,0,0
12445275,0,0
12445388,0,0
12445508,0,0
12445623,0,0
12445738,0,0
12445852,0,0
12445965,0,0
12446079,0,0
12446193,0,0
12446307,0,0
12446422,0,0
12446538,0,0
12446651,0,0
12446766,0,0
12446880,0,0
12446995,0,0
12447110,0,0
12447224,0,0
12447338,0,0
12447452,0,0
12447566,0,0
12447681,0,0
12447795,0,0
12447908,0,0
12448023,0,0
12448137,0,0
12448251,0,0
12448365,0,0
12448478,0,0
12448592,0,0
12448706,0,0
12448827,1,0
12448942,1,0
12449055,1,0
12449169,1,0
12449284,1,0
